"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Adcy5",2.04087818340295e-53,5.20331945028255,0.421,0.012,5.12852278707328e-49,"Cardiomyocytes","Adcy5"
"Pdlim3",2.83284869668543e-51,4.7334941393062,0.737,0.042,7.11866548990082e-47,"Cardiomyocytes","Pdlim3"
"Foxs1",3.96612626247812e-49,5.29752591040244,0.263,0.005,9.96647868498126e-45,"Cardiomyocytes","Foxs1"
"Des",9.83889631323724e-48,4.97721792190282,0.263,0.005,2.47241625455339e-43,"Cardiomyocytes","Des"
"Slc2a4",5.77443177189615e-46,5.11229424672312,0.368,0.011,1.45105695995978e-41,"Cardiomyocytes","Slc2a4"
"Itga7",5.98002346302739e-45,4.94877004608509,0.368,0.011,1.50272009602415e-40,"Cardiomyocytes","Itga7"
"Gja4",6.70584959262684e-45,4.5342034166167,0.368,0.011,1.6851129441312e-40,"Cardiomyocytes","Gja4"
"Ntn4",9.74580681513354e-45,5.26274286015179,0.579,0.03,2.44902379457491e-40,"Cardiomyocytes","Ntn4"
"Rasd1",3.52805726446372e-43,5.39672826746057,0.632,0.036,8.86565509987089e-39,"Cardiomyocytes","Rasd1"
"Fxyd11",1.1103397661538e-42,4.66541700599137,0.737,0.05,2.79017279836789e-38,"Cardiomyocytes","Fxyd1"
"Map3k20",2.0682660418387e-41,4.92334536345322,0.842,0.073,5.19734573653646e-37,"Cardiomyocytes","Map3k20"
"Mcam",6.5661814812615e-41,4.58875012730502,0.526,0.026,1.6500157444262e-36,"Cardiomyocytes","Mcam"
"Rasl12",2.54471711296268e-40,4.27791463147057,0.368,0.013,6.39461963316392e-36,"Cardiomyocytes","Rasl12"
"Sparcl11",2.55921344398737e-40,4.91869769911022,0.842,0.075,6.43104746339587e-36,"Cardiomyocytes","Sparcl1"
"Ppp1r12b",4.3578769168719e-39,5.04501803730496,0.737,0.056,1.09509089044074e-34,"Cardiomyocytes","Ppp1r12b"
"Serpini1",4.04839337273034e-38,5.18180069415272,0.526,0.028,1.01732077063341e-33,"Cardiomyocytes","Serpini1"
"Aspn",6.08225138477815e-38,3.49607311911983,0.421,0.018,1.5284089504809e-33,"Cardiomyocytes","Aspn"
"Tbx3",4.65503851966799e-37,4.83806876608216,0.368,0.014,1.16976462960737e-32,"Cardiomyocytes","Tbx3"
"Sod3",1.22712988347162e-35,5.21266872394309,0.316,0.011,3.08365468417584e-31,"Cardiomyocytes","Sod3"
"Pde5a",1.24114515789147e-35,6.09259449040269,0.579,0.038,3.11887366726547e-31,"Cardiomyocytes","Pde5a"
"P2rx1",1.67263249187523e-35,6.64166067047916,0.263,0.007,4.20315818883328e-31,"Cardiomyocytes","P2rx1"
"Lhfp1",1.8326389758541e-35,4.07246754019609,0.474,0.024,4.60523848242378e-31,"Cardiomyocytes","Lhfp"
"Gm50431",2.12420676970413e-35,5.18010734446965,0.263,0.007,5.3379191915895e-31,"Cardiomyocytes","Gm50431"
"Rgs5",2.00448750605087e-34,2.75291871898371,0.684,0.051,5.03707665395523e-30,"Cardiomyocytes","Rgs5"
"Gm26632",3.45506116935452e-34,4.60909323717542,0.368,0.015,8.68222321247098e-30,"Cardiomyocytes","Gm26632"
"Wtip",4.25096817195258e-34,5.39326843109036,0.737,0.068,1.06822579192996e-29,"Cardiomyocytes","Wtip"
"Hspb2",4.62026454989294e-34,5.09239658678828,0.368,0.015,1.1610262787426e-29,"Cardiomyocytes","Hspb2"
"Sspn",5.17581915325397e-34,5.05383156248472,0.474,0.026,1.30063159502119e-29,"Cardiomyocytes","Sspn"
"Cavin13",6.39640265895604e-34,4.19710820546036,0.895,0.101,1.60735202416906e-29,"Cardiomyocytes","Cavin1"
"Adamts5",2.52819523700337e-33,3.87486210471418,0.421,0.02,6.35310181106577e-29,"Cardiomyocytes","Adamts5"
"Dact3",1.5267163083628e-31,4.69136044440999,0.368,0.017,3.83648541128487e-27,"Cardiomyocytes","Dact3"
"Hey2",3.29415976755841e-31,3.9866340951307,0.316,0.012,8.27789407989753e-27,"Cardiomyocytes","Hey2"
"Palld1",6.16470187895522e-30,4.6223363497129,0.789,0.088,1.54912793516266e-25,"Cardiomyocytes","Palld"
"Gsc",6.00315822308606e-29,4.4192870797893,0.263,0.009,1.5085336298793e-24,"Cardiomyocytes","Gsc"
"Wfdc1",1.3905397707974e-28,4.10760763506889,0.474,0.03,3.49428739003679e-24,"Cardiomyocytes","Wfdc1"
"Klhdc8b",2.18643623449833e-28,4.72870700804847,0.368,0.019,5.49429561367086e-24,"Cardiomyocytes","Klhdc8b"
"Atp1a2",7.19724104604563e-28,2.71555692020696,0.526,0.037,1.80859470246081e-23,"Cardiomyocytes","Atp1a2"
"Sorbs22",1.41861063870095e-27,3.7877764688077,0.947,0.136,3.56482667399161e-23,"Cardiomyocytes","Sorbs2"
"Slc24a3",1.8287693558543e-27,4.79284489659466,0.263,0.01,4.59551451432628e-23,"Cardiomyocytes","Slc24a3"
"Gjc1",5.38129554326527e-26,4.1703094226857,0.474,0.034,1.35226575706713e-21,"Cardiomyocytes","Gjc1"
"Sorbs1",7.19781736043381e-26,3.87982415631644,0.632,0.061,1.80873952450341e-21,"Cardiomyocytes","Sorbs1"
"Sncg",7.25994138856889e-26,4.40829061436061,0.421,0.026,1.82435067153348e-21,"Cardiomyocytes","Sncg"
"Cald12",2.45282386350586e-25,4.2984286851821,0.895,0.145,6.16370108660388e-21,"Cardiomyocytes","Cald1"
"Smarcd3",2.67902692670386e-25,4.56194866562124,0.316,0.015,6.73212676411413e-21,"Cardiomyocytes","Smarcd3"
"Podxl2",9.000670411794e-25,4.29269504012901,0.368,0.021,2.26177846777971e-20,"Cardiomyocytes","Podxl2"
"Cacna1c",1.43843607607689e-24,4.75293996783722,0.263,0.011,3.61464601557363e-20,"Cardiomyocytes","Cacna1c"
"Parm1",3.77171728087896e-24,3.38656366765302,0.526,0.044,9.47794835512075e-20,"Cardiomyocytes","Parm1"
"Cavin32",1.67638532470687e-23,3.46717608894648,0.737,0.091,4.21258868245588e-19,"Cardiomyocytes","Cavin3"
"Arhgef17",2.26574287297214e-23,3.70782636356039,0.474,0.037,5.6935852654917e-19,"Cardiomyocytes","Arhgef17"
"Rbpms3",4.40015751617275e-23,3.95514483718507,0.947,0.183,1.10571558223905e-18,"Cardiomyocytes","Rbpms"
"Igfbp72",9.24784190649523e-23,2.92614016822798,0.947,0.161,2.32389019268319e-18,"Cardiomyocytes","Igfbp7"
"Actn13",3.70030889644146e-22,3.30207125448135,0.947,0.177,9.29850622586775e-18,"Cardiomyocytes","Actn1"
"Marveld1",5.67732960169692e-22,3.86145534466022,0.579,0.059,1.42665615561042e-17,"Cardiomyocytes","Marveld1"
"1700120C14Rik",1.44857494537122e-21,4.64146612653519,0.316,0.018,3.64012398022335e-17,"Cardiomyocytes","1700120C14Rik"
"Lpl1",2.86810163770115e-21,3.90173678043535,0.579,0.061,7.20725260537921e-17,"Cardiomyocytes","Lpl"
"Alx1",3.13002452127101e-21,5.06821986375403,0.263,0.013,7.86543861950192e-17,"Cardiomyocytes","Alx1"
"Nr2f22",5.11114412266282e-21,3.13869531397648,0.737,0.101,1.28437940658394e-16,"Cardiomyocytes","Nr2f2"
"Atp2b4",5.96465108629667e-21,3.23295240249723,0.737,0.101,1.49885717147549e-16,"Cardiomyocytes","Atp2b4"
"Wfs1",6.7114834919783e-21,4.4590135254595,0.421,0.034,1.68652868669923e-16,"Cardiomyocytes","Wfs1"
"Nr2f1",7.99799425739867e-21,3.53133737946809,0.316,0.018,2.00981597694171e-16,"Cardiomyocytes","Nr2f1"
"Cped1",1.70683154807138e-20,3.29266216050489,0.474,0.042,4.28909699714858e-16,"Cardiomyocytes","Cped1"
"Tgfb3",4.2531827268262e-20,3.83859739901739,0.368,0.027,1.06878228742416e-15,"Cardiomyocytes","Tgfb3"
"Ntf3",1.1821455938563e-19,3.85373208788718,0.421,0.035,2.9706136628015e-15,"Cardiomyocytes","Ntf3"
"Neurl1b",2.15106644412128e-19,4.17263812830812,0.263,0.014,5.40541486743237e-15,"Cardiomyocytes","Neurl1b"
"Lamb2",2.3963911312042e-19,3.64600745707168,0.526,0.056,6.02189127360303e-15,"Cardiomyocytes","Lamb2"
"Filip11",2.66021043871959e-19,3.80287648992342,0.421,0.035,6.68484281145847e-15,"Cardiomyocytes","Filip1"
"Nrarp",2.76368213233327e-19,4.10372458858832,0.474,0.046,6.94485683034027e-15,"Cardiomyocytes","Nrarp"
"Twist1",4.98593627870422e-19,2.97839216592579,0.316,0.02,1.25291592747558e-14,"Cardiomyocytes","Twist1"
"Pdlim7",9.90861254811352e-19,3.51486378651797,0.526,0.057,2.48993524721545e-14,"Cardiomyocytes","Pdlim7"
"Dgkg",1.08891379114229e-18,3.47182602922659,0.421,0.037,2.73633146576146e-14,"Cardiomyocytes","Dgkg"
"Prkg1",1.51554663617065e-18,4.40783880131245,0.368,0.029,3.80841714203323e-14,"Cardiomyocytes","Prkg1"
"Fermt23",1.74983964754823e-18,3.15007165063858,0.789,0.138,4.39717205032394e-14,"Cardiomyocytes","Fermt2"
"Mark1",2.11830599722675e-18,3.89827530677002,0.421,0.038,5.3230911404311e-14,"Cardiomyocytes","Mark1"
"Samd4",3.42294010391349e-18,3.62574589532273,0.421,0.038,8.6015061871242e-14,"Cardiomyocytes","Samd4"
"Pcp4l13",3.45022924611471e-18,2.9443455032221,0.947,0.22,8.67008107256166e-14,"Cardiomyocytes","Pcp4l1"
"Heyl",5.15489086362505e-18,4.04151038650571,0.263,0.015,1.29537252512034e-13,"Cardiomyocytes","Heyl"
"Tm4sf11",5.16045370922836e-18,2.1456048986011,0.632,0.079,1.29677041259199e-13,"Cardiomyocytes","Tm4sf1"
"Gng112",1.07469186058667e-17,3.03637325898722,0.579,0.071,2.70059317646824e-13,"Cardiomyocytes","Gng11"
"Tgfb1i1",1.73246486835647e-17,3.70047212527502,0.368,0.03,4.35351096769298e-13,"Cardiomyocytes","Tgfb1i1"
"Notch3",2.01312609792659e-17,3.53262705983375,0.368,0.03,5.05878457147972e-13,"Cardiomyocytes","Notch3"
"Lgalsl2",2.37285526830542e-17,4.06470214543649,0.632,0.094,5.96274800372469e-13,"Cardiomyocytes","Lgalsl"
"Filip1l3",2.77530859392736e-17,4.06629510800018,0.789,0.165,6.97407296568007e-13,"Cardiomyocytes","Filip1l"
"Gpc6",3.70424364983428e-17,3.62842497287993,0.316,0.023,9.30839386766855e-13,"Cardiomyocytes","Gpc6"
"Rarres2",3.78088025969234e-17,3.22308593480645,0.368,0.03,9.50097400458089e-13,"Cardiomyocytes","Rarres2"
"Thsd4",4.77303713782568e-17,3.63437521583347,0.316,0.023,1.19941650236422e-12,"Cardiomyocytes","Thsd4"
"Lrrc32",7.17793327918399e-17,3.78747580830385,0.263,0.016,1.80374285372615e-12,"Cardiomyocytes","Lrrc32"
"Synm",8.75197652255887e-17,4.25886813437921,0.368,0.031,2.19928418035382e-12,"Cardiomyocytes","Synm"
"Inka2",1.44261962512393e-16,4.04614953828583,0.263,0.016,3.62515885597392e-12,"Cardiomyocytes","Inka2"
"Serpinh12",2.70784640380511e-16,2.21355895267248,0.684,0.101,6.80454722812186e-12,"Cardiomyocytes","Serpinh1"
"Ecm2",2.80935233206751e-16,3.08899656386413,0.316,0.024,7.05962147525244e-12,"Cardiomyocytes","Ecm2"
"Prrx11",3.08746688020478e-16,2.66869852963708,0.368,0.031,7.75849552326658e-12,"Cardiomyocytes","Prrx1"
"Efhd1",3.70569961677302e-16,3.07880649634487,0.263,0.017,9.31205256698892e-12,"Cardiomyocytes","Efhd1"
"Tspan2",4.18722626269794e-16,4.02328366843598,0.316,0.024,1.05220808755337e-11,"Cardiomyocytes","Tspan2"
"P2ry14",9.25543603913142e-16,3.0683158723169,0.526,0.066,2.32579852227333e-11,"Cardiomyocytes","P2ry14"
"Bcam3",1.12700233518142e-15,2.67542297677369,0.684,0.109,2.83204416807738e-11,"Cardiomyocytes","Bcam"
"Phldb21",1.42156080500277e-15,3.32151196050271,0.474,0.055,3.57224014689147e-11,"Cardiomyocytes","Phldb2"
"Tpm12",1.50440931085817e-15,4.93261296977733,0.895,0.287,3.7804301572555e-11,"Cardiomyocytes","Tpm1"
"Dmd",1.50998123045073e-15,3.59389295296943,0.474,0.057,3.79443183399964e-11,"Cardiomyocytes","Dmd"
"Akap61",1.51578576684855e-15,3.79161761858499,0.421,0.046,3.80901805351373e-11,"Cardiomyocytes","Akap6"
"Klf95",1.61294717008615e-15,2.97906836609562,0.895,0.214,4.05317494370948e-11,"Cardiomyocytes","Klf9"
"Gnb4",2.34387075634901e-15,3.43811293293923,0.421,0.044,5.88991282362942e-11,"Cardiomyocytes","Gnb4"
"Arhgap6",5.00319300448099e-15,4.46795874408308,0.316,0.027,1.25725237009603e-10,"Cardiomyocytes","Arhgap6"
"Tns12",6.72340096341331e-15,2.94401432795408,0.632,0.101,1.68952342809613e-10,"Cardiomyocytes","Tns1"
"S1pr3",7.11619772969693e-15,4.14287580927394,0.263,0.019,1.78822932749554e-10,"Cardiomyocytes","S1pr3"
"Fry1",8.74690877549295e-15,2.9323847336535,0.737,0.145,2.19801070619362e-10,"Cardiomyocytes","Fry"
"Msrb3",8.75134012507619e-15,3.28830287280437,0.421,0.045,2.1991242600304e-10,"Cardiomyocytes","Msrb3"
"Slc25a44",1.15257772271478e-14,3.07214648212287,1,0.421,2.89631255940996e-10,"Cardiomyocytes","Slc25a4"
"Tinagl11",1.20273338870602e-14,3.00492008349881,0.579,0.088,3.02234873247936e-10,"Cardiomyocytes","Tinagl1"
"Lbh3",1.50819116665017e-14,2.8809365222423,0.789,0.188,3.7899335826752e-10,"Cardiomyocytes","Lbh"
"Rasgrp22",2.27537018736795e-14,2.97232531090169,0.632,0.105,5.71777774383692e-10,"Cardiomyocytes","Rasgrp2"
"Ccdc141",2.2782692497394e-14,4.27401778363999,0.263,0.019,5.72506279767014e-10,"Cardiomyocytes","Ccdc141"
"D830050J10Rik",2.71706183770972e-14,3.81355543295205,0.316,0.028,6.82770469198077e-10,"Cardiomyocytes","D830050J10Rik"
"9530034E10Rik",2.78477408080379e-14,3.2688372253477,0.316,0.027,6.99785878765184e-10,"Cardiomyocytes","9530034E10Rik"
"Rrad",2.86936852883277e-14,4.03442031616401,0.474,0.062,7.21043617610386e-10,"Cardiomyocytes","Rrad"
"C2cd2",3.40163793996716e-14,3.14303384309981,0.421,0.048,8.54797597934347e-10,"Cardiomyocytes","C2cd2"
"Cacna2d11",4.20218688213843e-14,3.08456144759857,0.526,0.074,1.05596754161257e-09,"Cardiomyocytes","Cacna2d1"
"Hspb6",4.89082034022041e-14,3.95515094690434,0.263,0.02,1.22901424329399e-09,"Cardiomyocytes","Hspb6"
"Ddr2",4.98646244723693e-14,3.80371548464802,0.263,0.02,1.25304814836617e-09,"Cardiomyocytes","Ddr2"
"Arhgap292",5.29274518148555e-14,3.12633943092966,0.579,0.091,1.3300139366555e-09,"Cardiomyocytes","Arhgap29"
"Col4a12",7.2662268651485e-14,0.932967769111473,0.579,0.079,1.82593014894317e-09,"Cardiomyocytes","Col4a1"
"Cryab1",7.86466548583644e-14,1.77549177013837,0.579,0.087,1.97631178993584e-09,"Cardiomyocytes","Cryab"
"Mfge83",8.40012866875562e-14,3.19762526475999,0.684,0.137,2.1108683331716e-09,"Cardiomyocytes","Mfge8"
"Slc20a2",1.55519262954127e-13,3.47688070929228,0.421,0.051,3.90804355877426e-09,"Cardiomyocytes","Slc20a2"
"Ppp1r12c",1.83517895652731e-13,3.13963333849976,0.632,0.118,4.61162119985748e-09,"Cardiomyocytes","Ppp1r12c"
"Lims2",2.14421972496895e-13,3.09790339174578,0.263,0.02,5.38820974687449e-09,"Cardiomyocytes","Lims2"
"Miga2",2.60151292651804e-13,3.6850312237957,0.263,0.02,6.53734183304718e-09,"Cardiomyocytes","Miga2"
"Flna3",3.58140013681913e-13,3.28861228613265,0.842,0.272,8.9997004038128e-09,"Cardiomyocytes","Flna"
"Id32",4.24994342039013e-13,3.14564722525128,0.789,0.2,1.06796828210984e-08,"Cardiomyocytes","Id3"
"Kitl4",6.17361965361482e-13,2.96075763442848,0.684,0.139,1.55136888275687e-08,"Cardiomyocytes","Kitl"
"Slc6a8",8.09179610116892e-13,3.08555447970898,0.474,0.068,2.03338744226274e-08,"Cardiomyocytes","Slc6a8"
"Tesc1",1.8498744985417e-12,2.14987543066114,0.684,0.13,4.64854962738544e-08,"Cardiomyocytes","Tesc"
"Pdgfrb",1.90161911089151e-12,3.08189785957212,0.263,0.022,4.77857866375926e-08,"Cardiomyocytes","Pdgfrb"
"Adcy6",2.33716985335661e-12,3.89854069165844,0.316,0.032,5.87307412449983e-08,"Cardiomyocytes","Adcy6"
"Bmp2",3.43197224418454e-12,3.00934087745087,0.368,0.043,8.62420305241133e-08,"Cardiomyocytes","Bmp2"
"Atp5b4",3.73370977360297e-12,2.04964184235863,1,0.836,9.3824392900869e-08,"Cardiomyocytes","Atp5b"
"Adamtsl1",4.04641114508874e-12,3.80762055247345,0.263,0.022,1.01682265664935e-07,"Cardiomyocytes","Adamtsl1"
"Adamts11",4.27332896058873e-12,2.87815839251898,0.421,0.055,1.07384483450634e-07,"Cardiomyocytes","Adamts1"
"Inpp5a",4.36947565878685e-12,4.25232737543566,0.316,0.033,1.09800553829655e-07,"Cardiomyocytes","Inpp5a"
"Rnf152",5.07300554078692e-12,3.9732873475598,0.316,0.033,1.27479556234435e-07,"Cardiomyocytes","Rnf152"
"Csrp15",5.13231071916367e-12,2.90137980116334,0.789,0.203,1.28969836061864e-07,"Cardiomyocytes","Csrp1"
"Atp2a23",5.20550833800299e-12,3.78668195727451,0.842,0.327,1.30809219025677e-07,"Cardiomyocytes","Atp2a2"
"Lama5",5.24302354511867e-12,3.98035631786328,0.316,0.033,1.31751938665287e-07,"Cardiomyocytes","Lama5"
"Arhgef7",6.47093033273589e-12,2.86599131373232,0.526,0.087,1.6260800833132e-07,"Cardiomyocytes","Arhgef7"
"Cpe2",6.71246961716093e-12,2.95921492723615,0.632,0.131,1.68677649009637e-07,"Cardiomyocytes","Cpe"
"Crispld2",8.06094300720544e-12,3.09886621413395,0.316,0.033,2.02563436828066e-07,"Cardiomyocytes","Crispld2"
"Rras3",8.66710025724776e-12,3.25659072526202,0.632,0.135,2.17795562364379e-07,"Cardiomyocytes","Rras"
"Stk38l1",1.15175387282024e-11,3.15086213639867,0.474,0.074,2.89424230700998e-07,"Cardiomyocytes","Stk38l"
"Cd2001",1.20767010408459e-11,1.87522708115439,0.579,0.096,3.03475420455416e-07,"Cardiomyocytes","Cd200"
"Dstn6",1.8603528577908e-11,3.14377976499243,0.947,0.718,4.6748806963425e-07,"Cardiomyocytes","Dstn"
"Mtss21",3.36374078476012e-11,2.87714392544248,0.474,0.075,8.4527442180237e-07,"Cardiomyocytes","Mtss2"
"Oxct14",4.41736907098171e-11,2.64647341248025,0.789,0.247,1.11004067384699e-06,"Cardiomyocytes","Oxct1"
"Fam162a3",4.44110315098032e-11,3.45304310035884,0.737,0.208,1.11600481080985e-06,"Cardiomyocytes","Fam162a"
"Vim3",4.5152658806187e-11,3.23820016009277,0.842,0.36,1.13464116314067e-06,"Cardiomyocytes","Vim"
"Ppp1r12a2",4.61397549514609e-11,3.35017403782418,0.842,0.353,1.15944590217526e-06,"Cardiomyocytes","Ppp1r12a"
"Bicc1",5.35846119199573e-11,2.22051512403999,0.263,0.024,1.34652771293661e-06,"Cardiomyocytes","Bicc1"
